Residual 1,Seson
-4.108687565830905,-3.453661686892497
-3.239366439737033,-3.293237777148071
-3.115723980396101,-3.1359973697328845
-6.982916154133509,-2.986842896462739
-4.753751560893068,-2.8254192861161576
-3.7381416947720822,-2.6633544864859853
-4.36676678186037,-2.4984878172751994
-3.503619136226927,-2.3238061186700545
-2.148343188892877,-2.139705007595107
0.19878658645763636,-1.946100685003761
0.424682285675857,-1.7553287467839225
0.020302109609954044,-1.558443598994695
0.9924992321332802,-1.362657690685006
1.8488560431719598,-1.1758701817560415
3.7004395419284997,-0.9840825155322745
2.5640516069168093,-0.8044355041571029
2.17910503130679,-0.6261863124867322
0.1688277317483795,-0.44742819799144384
-1.3429265761019735,-0.2669089430397253
0.38688900038987484,-0.07752655913654204
1.5382697840270545,0.1191619734386415
3.7996331215190366,0.31289664590880417
-0.42084145916737015,0.4880223824774595
-3.9314584412645885,0.6677006842710503
-1.3936465924292882,0.8709460775136055
0.0023438724915720854,1.073196693537634
-1.2792376170160367,1.2742782970122764
0.5557229035874336,1.4836622844211977
0.8893330285288847,1.6939487058772746
1.966318272874254,1.9102108479444184
3.046098456448604,2.1225265870081484
-0.8595098895308588,2.318647876598953
-0.5182152536916789,2.516517849818769
0.938753779038155,2.7223997948720093
2.275199347676878,2.922013746677491
-0.12332644577920604,3.1045339116397126
2.7103963315259847,3.3032556209031823
4.662265492423284,3.5069065009649703
6.627457597168942,3.6945828412463797
7.3518165209731166,3.8702536331154143
6.2134343358902235,4.030799485683048
5.198249360547123,4.190685126399125
5.169830622694761,4.361612896784332
5.519722614433565,4.526645989974002
4.881758661198422,4.676715689893558
3.115866369877203,4.827269191052509
4.458744571495171,4.991879315441478
5.30484326348904,5.1506521528893074
5.525464378679505,5.307149547979345
6.868305720240389,5.463538652072517
5.4711158424236785,5.6067333183789385
4.322225886990118,5.748530452555299
5.172378064036067,5.888184553757045
5.0181642477139725,6.02907924157257
6.237691270852292,6.167907199284527
8.209464268404606,6.300911686578779
9.48633805594519,6.428603525378578
8.16850549001201,6.539775422023659
9.157343159766246,6.64391061982642
9.146531556736022,6.74388873797956
8.010022695375781,6.840804259454975
7.127131347227444,6.93027128756945
1.751222109354817,7.008975649024043
3.6136570468299922,7.095974428230127
2.4738800245510006,7.181701104700644
3.957488201624596,7.265441483962937
7.188007267648352,7.348538462153139
9.302141193032416,7.418920517211105
5.430522847956535,7.470876437710095
7.050652246150069,7.5274853021837345
9.528940796090918,7.597522866494866
10.138613455777456,7.657199088901264
11.247859363353559,7.71314322442382
9.866451454528836,7.755232847588912
11.619885508780875,7.782803701671365
9.140872105712553,7.788077955334464
7.671169069795155,7.779742703195441
8.692617777414526,7.776642788919196
9.090404095757261,7.76873852617851
6.231100881245794,7.764764770605737
8.245994847942193,7.758424210582119
3.3958154316581677,7.738991125802218
5.652724177599982,7.734910889126174
2.663240005827344,7.724453109896432
5.9165985753426895,7.718526758935015
6.668364125578464,7.7114889830107085
7.41773545588882,7.704074989808821
9.039593927543894,7.696300003311868
10.539401063629608,7.682458212019029
11.666211837403146,7.663329057930252
10.680307247425134,7.628299316757091
9.714508084227965,7.569485617426697
10.002060733522857,7.504165343074419
5.307881009537368,7.417786583476186
1.209543561388859,7.359088700602499
5.221691511605076,7.313480702546121
6.608350265823216,7.266573538927945
8.119240766512924,7.218487188761806
9.386972565180226,7.161375118602513
10.1626196796552,7.094110227527449
7.452296827586846,7.010669028155797
4.736495736291374,6.931207089270485
6.516025863007169,6.855175097170135
5.926974125033276,6.771551833819311
11.698910398756091,6.701229484590909
1.111481861328702,6.614355567137963
5.627723121228254,6.548675558970447
7.13542302565498,6.491301083856646
8.768848588611565,6.432601144005005
5.665073227302727,6.360230177695262
5.436661574584559,6.286954809696254
6.569087661075002,6.2276533932783655
8.330644639628574,6.163683928226627
7.594360761175903,6.096912232181144
8.737224986877418,6.025226080244112
10.35919515587507,5.937733556317144
2.57501770151217,5.826971810830713
2.876480175859509,5.72000533700592
6.039351184140344,5.6274744007152355
4.455207689762229,5.53291018008855
1.4847646055978103,5.451129576361754
0.3797856491703655,5.380627725003369
0.3870356290682686,5.324803395554283
4.757299283055566,5.282820866758085
5.743226184074146,5.251739681333973
8.233914559632929,5.216867829506475
6.616621802122474,5.165568260084916
5.620340785885226,5.119213210714393
4.376675252164496,5.071214182254306
5.009690440642245,5.022621762798283
4.0092895004295634,4.983826931278073
6.248247412628864,4.957028281972471
7.122352668056102,4.920926863784944
7.004192516584652,4.877908004359545
6.884726708174185,4.837284861679552
5.744038330074208,4.801254971345305
4.890252512468155,4.765241499611382
4.519312131838369,4.729776808533117
4.401302782175787,4.692716265814107
3.404683147770367,4.660875404385479
3.899492330258738,4.639456619116353
3.8829790618826827,4.63121825425974
3.123865219355203,4.617048274296278
4.484073305277665,4.610174907621759
6.339712708929856,4.609429044683573
4.256621511432488,4.602322274425262
4.399752897029529,4.607260761793346
4.275086460053494,4.622693594584845
3.989348781636135,4.644300773303366
3.582465251443086,4.6630541494395965
2.046964932775385,4.686396248421846
5.00433788337406,4.717679531495356
2.9747402888723293,4.736258339472138
5.307111874285955,4.768436873530076
6.51806569653975,4.797148405675634
5.3649147990900765,4.8147595674054715
2.96036463014282,4.8337590106164265
3.0482671726217134,4.860411566737752
5.130305632786484,4.892838316456798
3.4714246351102034,4.915684728952182
5.551397553881699,4.949314893823323
5.010842631001459,4.977647609986399
3.6056984055529107,4.994476085432684
4.442060420225594,5.018936597011817
4.032035410889346,5.038667731954927
4.868639598422863,5.060637105427295
6.075070316014148,5.086527820935055
6.031803033672237,5.110517037482051
6.493502794504561,5.127593495759304
5.9598415195110555,5.137905758473812
6.1748557183588915,5.147351262359272
6.522453064315123,5.146723485859275
5.734224996677227,5.136497015262006
5.982286209613147,5.123249048324345
5.713183101588005,5.106901495217671
5.43973264298846,5.092550164798504
5.791999084784546,5.074956257668385
4.648242681651265,5.0507003695249555
5.0044327630994445,5.023805832574482
5.23855783063096,4.991198178251034
5.347315944718009,4.956191579607028
4.706581017801696,4.9178606931452675
4.942560844219255,4.8749364497793835
4.426703104620977,4.830992317682814
5.800606967013305,4.787199971294741
5.77119002873857,4.7327707366527045
5.5126910774500715,4.672042610960063
6.626510697872835,4.610817620680634
5.995441395964182,4.541106605158857
4.9952045224012664,4.46212634938995
4.623175618349823,4.376589124004692
4.251930750799936,4.287023320992925
2.777137432344446,4.190662112055099
3.7636815062467868,4.0942173764949406
3.89590001005838,3.99187614510261
2.2832034163260246,3.881408858540079
1.916507981121267,3.7721746922981225
2.17121761557166,3.6638360854038843
2.92868339471039,3.5499332838951103
2.40512562331282,3.428547714562447
1.9505451423566562,3.307061948031859
2.7055485018495453,3.187855532944325
2.710898286175407,3.065820126972059
1.8417230911364584,2.9408349476666564
2.0060698295122386,2.8156447094714774
3.7210898119892093,2.6909320590373604
2.7306939626834534,2.554736660131855
2.6140535798227056,2.4174151023969137
2.117118716584514,2.283210599851245
2.365192622890685,2.1518102873712692
2.1139945646484435,2.017320817051074
2.2387044860720238,1.8794398888005315
2.2454244625014184,1.7319156541225753
2.326406400032102,1.579026597196684
3.011252403599567,1.427040712283686
3.2724606291482097,1.2676189677143042
1.9172821327693264,1.0971101847904763
1.306950094201536,0.9296789124348992
1.6913656948022329,0.7655445381077431
1.8272683180378166,0.5978180446736637
0.7048323862746635,0.4183686339510512
2.005138687458814,0.24286134175310703
1.5957601189849804,0.06076893285420683
0.4089366124626679,-0.13156627646399432
-1.310858881503961,-0.3283040120470164
-2.033101309523847,-0.5238898109937863
-1.136894856775296,-0.71393959772934
0.3812359063104651,-0.9019151425698793
-0.3445519318756709,-1.0970743411458541
-1.1927100037844767,-1.2957950054184804
-5.037341718810655,-1.4986960686858624
-3.7719009883941226,-1.6867966020372083
-3.506696977915304,-1.8748892128782082
-3.493880255305964,-2.060754957508468
-2.987409117311806,-2.240319182478647
-2.4839510718096847,-2.4170009363095537
-1.856198566968775,-2.593256950326189
-2.0946113034189224,-2.7788476867898355
-3.704390019108491,-2.9684035579171364
-2.946070247663439,-3.1511000165572445
-3.9341658468620615,-3.3375021492347154
-3.925482479479701,-3.520668342825311
-4.040625398241708,-3.7049952779988624
-3.0346830325624836,-3.88531661294976
-3.901810060116027,-4.067584338211934
-3.8941375742531896,-4.249714228950324
-3.3783473364280283,-4.44020123629026
-3.3544622453208035,-4.638982563718831
-3.203025251706567,-4.840266863880742
-3.798856245101245,-5.04407587721894
-5.759725356417281,-5.257527964712822
-7.095666051783137,-5.470102346683012
-7.061079784196146,-5.676961248157836
-7.031060022232641,-5.877745959012815
-6.7554168520989215,-6.072473421264936
-6.8565994109543205,-6.263631244409248
-8.45560207737439,-6.455153582776241
-6.93696813506056,-6.637215753213685
-6.045462424805013,-6.815052164403899
-5.403501359679918,-6.991277929564521
-6.8846239729476935,-7.1673074318933345
-6.6195200164802905,-7.337292594622278
-7.226763189202725,-7.507673751847153
-5.8393746102164314,-7.67026909069742
-6.074792122494486,-7.832764100040986
-7.176448260146568,-8.001803030930114
-7.654362325198029,-8.167062459371968
-7.634297348148685,-8.327622404222401
-7.734966137500777,-8.48976159420603
-8.084756410036992,-8.649888583541951
-7.563371086907701,-8.803051110220196
-6.741632346275068,-8.949787378460327
-6.772513996538002,-9.09792950246571
-6.122660712968365,-9.245046621663196
-7.836579297289717,-9.400194162634564
-11.794161647562536,-9.55804770139894
-12.13983592127276,-9.698437621664118
-11.742131412291403,-9.827661649330206
-11.84472713123111,-9.951994288808464
-11.953601208686237,-10.06520418544159
-12.694995088740328,-10.165892520611399
-12.070730652363036,-10.252223545457644
-12.568526060438504,-10.336757127796986
-13.190637931300937,-10.417253405711408
-12.312777815193297,-10.492949720883853
-12.934670868018753,-10.564034773584256
-12.437975196650463,-10.623664208704579
-13.691638148404792,-10.677907347645466
-13.454544733831824,-10.717712826986515
-12.225139104186635,-10.744718458287567
-9.625530061365637,-10.762082668718042
-7.896318141184953,-10.779633571479904
-8.655043599117505,-10.805071656718118
-9.544196380322578,-10.820592624858952
-10.06296784831136,-10.827000959230938
-10.365609943466689,-10.830953256384499
-11.098554978278404,-10.828905987087627
-10.746751199335648,-10.81813869157574
-9.392771982161737,-10.80570409146891
-9.319434373730333,-10.80079959011384
-7.782086170306119,-10.798085405014037
-8.024712421923976,-10.803607249966227
-9.636960469754971,-10.810718523954217
-9.27719096599403,-10.803409709316764
-9.508370904099461,-10.790135473761163
-9.386165399634052,-10.768757006317507
-7.144965156507322,-10.737050709544063
-6.8857411292309685,-10.702716110860033
-9.575767716241227,-10.686421083397743
-12.1153174552339,-10.67497403009571
-11.504587888486073,-10.646636193309062
-11.09643127450829,-10.611003383165896
-11.818469744430262,-10.573745162382082
-12.725783609781185,-10.522278505663637
-13.02156560025567,-10.458096944670762
-12.908845957071318,-10.38600660733895
-13.376148011889557,-10.303796553449171
-10.691198761928465,-10.210529717673609
-13.946858538076931,-10.126176946073217
-13.492062924643955,-10.017936260833674
-10.630249911951406,-9.895108408956787
-7.640128171984227,-9.771219738105968
-8.389616141986583,-9.650686578078401
-5.7129506481125745,-9.520688223937219
-5.152589683589291,-9.395750338774489
-7.919189993896872,-9.28865628128718
-9.455420032170833,-9.168801652925966
-10.048503991470755,-9.03844513182328
-12.20228837791895,-8.905294777992864
-8.99323313306284,-8.750142205463035
-12.710661481993169,-8.600030017440659
-10.077052749983688,-8.433014681242314
-9.82034407460587,-8.26004485998291
-8.393815343731582,-8.07879032438503
-7.753414917505225,-7.895427385759837
-7.425710910409283,-7.710194748173751
-5.911874925780591,-7.517691234859439
-6.435628440648021,-7.326184126433959
-8.606057101911883,-7.130739931004803
-8.076701007645106,-6.922399719953494
-8.167507663185031,-6.710076866863934
-7.608074480545138,-6.4881654026879385
-7.157898327686485,-6.26902365035177
-6.461024634334059,-6.041991752759928
-2.840959587240288,-5.801363824134374
-2.4303468298590793,-5.566114000820544
-5.100807634986246,-5.3452899818417325
-5.146313741634842,-5.123732893814197
-4.7619241868490185,-4.903013627205293
-4.538173675481634,-4.691171219869088
-3.688743080828157,-4.488944366576545
-3.473488692141654,-4.289958781329795
-3.4908408930265473,-4.095739631266802
-3.310878243201742,-3.898516864385085
-2.460722317301027,-3.696133975009828
-1.4403554539884702,-3.497161436327888
-1.4435330537392126,-3.299522657785842
-0.4060090312481037,-3.092389743336461
0.8849832145992593,-2.8931546547985665
-2.5034140745443985,-2.7066224914040977
-3.6409351838915924,-2.5126649658331357
-2.7629412621143317,-2.3116863704117177
-3.0610463345803787,-2.1226460455496623
-2.4976032566367223,-1.9384896698974252
-0.9453864107707304,-1.7523498124210637
-1.4482214652403869,-1.5698711028418235
-1.956228670980039,-1.3908764407059808
-2.2736835467456125,-1.2109157755359368
-4.154006091507959,-1.0305751992149217
-2.481602272350134,-0.8359910519339138
-2.633163416998663,-0.6381714752687402
-0.28916298534613816,-0.4317776507352364
-0.43832658971717464,-0.2327081156686819
0.13728888502741654,-0.0357648474979794
0.45846843623798605,0.16445083293520546
-0.06882446903771466,0.35635169936357597
-1.6505153360624263,0.547774001413884
-0.5411224785437945,0.7475616233726295
1.3574850696540182,0.9532299255122632
3.0714257706949795,1.1506532294379506
-2.1473273282815377,1.3293264788707393
-0.5925461359355069,1.5253339358666143
-0.9354266763478698,1.7179266061840497
0.22681484478423286,1.9126406620974032
2.6355168539418976,2.114565281694738
3.0252312201296974,2.316220376840169
3.557040575793426,2.5170170887092143
5.2520232946311864,2.722483805203715
6.2103522666748745,2.9212019724369753
5.684108813041252,3.1016854834364613
5.1663916987124345,3.270908208748364
4.208523238645256,3.440293974409229
2.754670245364302,3.598953691984028
2.069594414510526,3.76164505433381
3.507264378326415,3.9328555125168205
4.995769955028752,4.100826335999893
2.5271744399253,4.256609828273622
2.899790484489266,4.418888892799144
4.413534840151403,4.587739102488213
5.747437306089228,4.758840588437422
6.2062966277536376,4.927012619340295
8.229798641078506,5.089670206285238
7.18588366869383,5.232592459427912
7.122712682282398,5.370276075018609
6.475359644827275,5.505182127651716
6.522215507564635,5.629559820362219
6.4500594619065375,5.7441454583236
5.688955516437989,5.856539636489224
4.350458605251411,5.959321029903279
3.738809178673417,6.060972005988215
4.162491715997508,6.165638313764947
5.834204700312675,6.268779494776717
5.515208305338845,6.358848139583342
6.537933107355279,6.444844503789807
6.4575685047099185,6.518900757532198
5.4537298822927305,6.586358565101809
7.077652577075366,6.656731705458731
10.386022283414505,6.72685122195193
7.8963651326497235,6.77889758284957
6.128754421290193,6.819870397378215
3.0330262006253896,6.857655722478057
3.871148758169575,6.911371931525095
5.726583448405346,6.983494041533542
7.5132482967974425,7.068110887877546
5.884105817675227,7.14488249547408
6.326092513329058,7.214018084624449
4.811570404873738,7.26961701174532
7.666035142611328,7.328053476838324
9.568196261443116,7.37953658629467
8.8219546485509,7.425244158384157
9.49259318182052,7.469729900503994
9.450158990775567,7.500340803367791
9.731327184477248,7.525153748877417
9.978835057889938,7.544332461451811
9.60630838524306,7.554933092789491
9.643998420031956,7.551716615413465
8.393533347728791,7.541757027458976
9.068193828883846,7.537206682008743
4.501079503823341,7.519244545958055
3.813904889208274,7.517002712302608
5.48850202149843,7.530012446780537
7.5272340292336395,7.537039204005478
10.525861146370382,7.532866937019789
8.327534759905152,7.5088379122574676
3.7828639967974524,7.476306560175747
-0.9022913072263563,7.457554581999545
4.893046617023877,7.474901365998651
8.21993001239128,7.485133041811174
9.76700688854078,7.477546108345277
9.750188359329325,7.468422910225802
10.382796552840116,7.444146032820184
8.34958425871248,7.411708066165723
7.6172880029292,7.370530004668538
6.82340972800958,7.322577082436873
8.274509428284254,7.27705255245429
7.940841699390411,7.229149325619681
8.351229978044639,7.172547294748944
5.6721823141626295,7.106909548199528
7.740083898564439,7.050351534295686
8.259787775349913,6.976733479064983
4.9247135150572845,6.880166097202034
7.069933770393842,6.7847133027574555
5.870193803578616,6.691153466969446
6.57404688656986,6.613933373317679
8.255680192401147,6.540011109295094
8.043474028999228,6.456790137528813
3.3866239835969267,6.3616225142790706
5.341531832141229,6.279127119134092
5.603789318352838,6.20128149295786
6.3344787742196615,6.125671278133402
8.921986437830423,6.063073049872006
7.909796712012117,5.999100694528234
7.351421759726634,5.927154049912322
6.813858471711619,5.840670668955628
3.3233323547895566,5.733109362109982
7.937979861444777,5.635759050628238
8.065921176395854,5.526708470498957
4.770947843244343,5.406699107764872
1.0946786964955244,5.2847870254223475
2.2861439217361976,5.183596107533855
3.432449463020564,5.091077091918255
6.010340490108181,5.005448635925238
6.042520131170271,4.920557066747891
6.294712394626767,4.833118081860877
3.6174843493885405,4.742734563768131
6.0707283239102345,4.6733082112664395
5.394089795751967,4.597219436153895
4.350074186610101,4.514420569106648
3.3625067320743938,4.438925911987679
4.128564451989352,4.360998472437859
3.337410786559005,4.279104565443254
3.9134934467329714,4.206713616853912
0.052531215682741106,4.135726917128708
1.05174150164828,4.0817973351823635
0.5863479793136328,4.0362837702284375
5.213172971326852,4.004765872643491
7.073011076444175,3.9709613280685017
7.002563339908196,3.9396350946114604
6.982918850037613,3.9043655146068046
4.738702600115676,3.8527142101360394
4.312622987506032,3.796456419951638
4.821546077486385,3.7441206565223024
3.2052307848592356,3.693653657816253
1.2084138448383612,3.650615356065693
2.4200472596741456,3.622104079135133
0.2518952170951181,3.5961433524263193
0.19873692396358322,3.5737959921486078
2.103508612608252,3.5706194027899203
1.9373332849892009,3.564968053942253
3.4703922110340812,3.5657056220602037
5.313689632592027,3.569853031346087
5.8400956077224535,3.565170178838427
6.513557792061629,3.554230852512617
2.7733048023104665,3.5353023846840284
5.808564924806372,3.5259700418045923
6.496961053292829,3.504864584577377
4.301283540162686,3.482518570485453
4.675371975803795,3.4701395001760997
0.7819666074074441,3.4485727252722325
1.6923746004413687,3.4458858818235765
2.9596844021965047,3.444377976058874
1.558062208106879,3.438729516555552
4.276873811770201,3.446889254402829
3.9126372656017487,3.4480477710652857
2.491696108391146,3.4467273105658935
2.435631670357772,3.4459662801255755
4.599236757414246,3.4480922848477387
5.693899692146495,3.450526886902033
4.094926791936256,3.4401253279354576
4.6765764719715115,3.4344711132838164
3.9616010907400536,3.4278504680973345
2.648637170783495,3.4232857243395154
3.9612968479187103,3.436462908760362
3.6409476419973785,3.443369778277863
4.185200975420184,3.446687325357855
5.780896832867594,3.4490088396637493
1.946563355877192,3.4379553131297373
2.4038306912229324,3.432275288903831
-0.388981478463716,3.427291184908382
0.28547628580999174,3.4366742772403738
3.0321414508064564,3.4521110243886963
3.1600917879644435,3.4621569863854496
3.932191759612625,3.4692819393711383
3.2943477153410754,3.472569234676848
2.567128989345605,3.4779220541628777
3.262584260749442,3.4866970529254817
4.050919121529095,3.493209954748942
2.6626447998358493,3.497395632226195
3.3058885025203963,3.5052485562942097
3.0373836242001566,3.5175806987201796
3.644114940763796,3.5266563692211834
4.499556726068608,3.5327327015666374
2.794091789519392,3.530875121508948
3.635802443437722,3.5259056456635527
3.286112016709829,3.5125230971569614
4.168739143237193,3.4994485141767875
4.086366319740321,3.4835434245702683
4.184517861509139,3.467275097783391
5.224547875703944,3.4508272524436854
5.126044588991228,3.4157769684331143
1.7998717897960184,3.3667395658212214
2.746715825161999,3.3280168625531776
2.9676997573432793,3.28947115581603
2.8379225672531305,3.2492407107238295
3.163764615989468,3.2095174110864817
3.846608920758513,3.1651090573399
4.084554040080587,3.1116480425618693
3.8575429025692607,3.051899558000975
3.834491048789065,2.9840647370264155
4.15982019220554,2.9041767271089918
4.436859616375369,2.8143123409469215
4.897204587467822,2.718422527125185
2.205052121833784,2.60280747488812
0.5063987304040225,2.4814613655633915
2.388230534175829,2.3689758248387105
2.6606427025511934,2.2483432113140625
2.323760415624946,2.117173119202237
2.667202146905243,1.9823478551521247
1.5523995924201763,1.8402962401982548
1.4680888745037954,1.6958242880050582
1.3987000596772177,1.5493865598035346
1.8184997307022144,1.3976317143394923
1.638932622056764,1.2379053508032873
-0.3356658816620879,1.074323552669215
0.3809779877015558,0.9142758736578664
0.5846948015305635,0.7483933880504717
0.5190457887652151,0.5782187797756764
0.9753169717693098,0.4100406144049778
1.1605518055792992,0.23592627173325073
0.5295817865951165,0.057273653762606465
1.4908035839106653,-0.12321996820891233
-0.30054420060982423,-0.31030114442390005
0.7319385124365176,-0.489045007299148
0.3052747957953308,-0.6698607973768635
-0.11992692139761374,-0.8564444380056113
-1.0983706289164132,-1.0491350347697772
-2.0943959027958847,-1.2405899068013302
-1.7636884834114355,-1.4258128537801686
-2.71647182438425,-1.6128914463933655
-2.9738020499457534,-1.7943917036504116
-3.0985587388442397,-1.974704280315091
-3.7273513758723915,-2.1543836959004325
-1.7970169474920894,-2.322817937604434
-2.596634034244083,-2.4992230333220475
-4.264223752216335,-2.681805626951259
-4.4284771273619015,-2.857214695542044
-2.792319372132617,-3.023343006785664
-3.5877051982570762,-3.191596142299434
-4.298790510339693,-3.3595957101908223
-3.768940538332089,-3.518403908446811
-3.353513245911646,-3.679161274641675
-3.7204810452566086,-3.839843264354567
-2.952367273506333,-3.995449552173484
-3.883579824131754,-4.15908684765355
-4.974318568487973,-4.318297899060119
-5.435136907067498,-4.470996135903687
-5.462991459451047,-4.623400733046027
-5.449786475751683,-4.777469616459483
-6.503059844161157,-4.928077883180385
-4.914711027953441,-5.071720492696434
-5.614939935076379,-5.220716237408122
-4.565285147234206,-5.366472610508546
-4.314434728662064,-5.505611359042924
-5.711530164445936,-5.648005043309986
-3.5325925566568444,-5.78140498321943
-2.8316717744723867,-5.92098380517286
-3.4687491781469078,-6.074071713208242
-4.61948880236789,-6.237044943054481
-5.431602515269695,-6.399380190010741
-7.133945192665212,-6.568578273881695
-7.217368773943154,-6.7332623369855185
-7.728700088797694,-6.8904439151230825
-5.694474739956359,-7.049924793923126
-7.957780130494214,-7.218604710743688
-8.177661916350136,-7.3839729286529385
-8.230094100068012,-7.54876600355955
-8.472110658613047,-7.711941121993415
-9.781603932308577,-7.866153524817207
-7.234123282198965,-8.007390185853058
-10.175747401462132,-8.145171747635587
-6.557950217910101,-8.269562824075384
-6.663955626543881,-8.396916137016836
-7.486443978715929,-8.531361150052344
-7.941829346667351,-8.665046382870106
-8.286104049155536,-8.800843484693349
-10.578825436022369,-8.928701014374418
-8.884430216270651,-9.039351785094228
-10.274536576376214,-9.14459930971108
-8.482529916349044,-9.237202344610823
-6.516418032345779,-9.33090270954375
-8.234858979011719,-9.429121981936436
-8.947996451500074,-9.543167609087885
-10.632285734602256,-9.652964968004873
-8.830065250436768,-9.74014571758004
-12.107021402261442,-9.829375062123251
-8.940027854805571,-9.895825314561044
-9.214330495711543,-9.951137897935409
-8.818289304209063,-10.011299323319788
-10.765919078549556,-10.06901456774171
-11.873208086494275,-10.12485015727825
-10.891483476086156,-10.163102572912653
-15.915338749534317,-10.199280558839826
