Original signal,Trend
16.375,25.030043599117505
15.5,25.044196380322578
15.0,25.06296784831136
14.714285714285714,25.079895657752402
14.0,25.098554978278404
14.375,25.121751199335648
15.75,25.142771982161737
15.833333333333334,25.152767707063667
17.375,25.15708617030612
17.125,25.149712421923976
15.5,25.13696046975497
15.857142857142858,25.13433382313689
15.625,25.13337090409946
15.75,25.136165399634052
18.0,25.144965156507322
18.266666666666666,25.152407795897634
15.5625,25.138267716241227
13.0,25.1153174552339
13.6,25.104587888486073
14.0,25.09643127450829
13.266666666666667,25.08513641109693
12.357142857142858,25.082926466924043
12.066666666666666,25.088232266922336
12.1875,25.096345957071318
11.733333333333333,25.10948134522289
14.4375,25.128698761928465
11.1875,25.13435853807693
11.666666666666666,25.15872959131062
14.5625,25.192749911951406
17.583333333333332,25.22346150531756
16.857142857142858,25.24675899912944
19.5625,25.275450648112574
20.142857142857142,25.295446826446433
17.375,25.29418999389687
15.846153846153848,25.30157387832468
15.266666666666667,25.315170658137422
13.125,25.32728837791895
16.363636363636363,25.356869496699204
12.666666666666666,25.377328148659835
15.333333333333334,25.41038608331702
15.625,25.44534407460587
17.09090909090909,25.484724434640672
17.76923076923077,25.522645686735995
18.133333333333333,25.559044243742616
19.6875,25.59937492578059
19.2,25.63562844064802
17.066666666666666,25.67272376857855
17.642857142857142,25.719558150502248
17.6,25.767507663185032
18.214285714285715,25.822360194830853
18.714285714285715,25.8721840419722
19.466666666666665,25.927691301000724
23.153846153846157,25.994805741086445
23.625,26.05534682985908
21.0,26.100807634986246
21.0,26.14631374163484
21.428571428571427,26.190495615420446
21.6875,26.225673675481634
22.5625,26.251243080828157
22.8,26.273488692141655
22.8,26.290840893026548
23.0,26.310878243201742
23.875,26.335722317301027
24.916666666666668,26.357022120655138
24.933333333333334,26.376866387072546
26.0,26.406009031248104
27.3125,26.42751678540074
23.933333333333334,26.436747407877732
22.8125,26.453435183891592
23.714285714285715,26.477226976400047
23.428571428571427,26.489617763151806
24.0,26.497603256636722
25.5625,26.50788641077073
25.066666666666663,26.51488813190705
24.5625,26.51872867098004
24.25,26.523683546745612
22.375,26.52900609150796
24.066666666666663,26.548268939016797
23.9375,26.570663416998663
26.3125,26.601662985346138
26.1875,26.625826589717175
26.785714285714285,26.648425400686868
27.133333333333333,26.674864897095347
26.625,26.693824469037715
25.0625,26.713015336062426
26.2,26.741122478543794
28.133333333333333,26.775848263679315
29.875,26.80357422930502
24.666666666666668,26.813993994948206
26.25,26.842546135935507
25.933333333333334,26.868760009681203
27.125,26.898185155215767
29.571428571428573,26.935911717486675
30.0,26.974768779870303
30.571428571428573,27.014387995635147
32.3125,27.060476705368814
33.3125,27.102147733325126
32.8125,27.128391186958748
32.3125,27.146108301287565
31.375,27.166476761354744
29.933333333333334,27.17866308796903
29.266666666666666,27.19707225215614
30.73333333333333,27.226068955006916
32.25,27.254230044971248
29.8,27.2728255600747
30.2,27.300209515510733
31.75,27.336465159848597
33.125,27.37756269391077
33.625,27.418703372246362
35.6875,27.457701358921494
34.666666666666664,27.480782997972835
34.625,27.502287317717602
34.0,27.524640355172725
34.0625,27.540284492435365
34.0,27.549940538093463
33.25,27.56104448356201
31.916666666666668,27.566208061415256
31.3125,27.573690821326583
31.75,27.587508284002492
33.4375,27.603295299687325
33.125,27.609791694661155
34.15384615384615,27.615913046490874
34.07142857142857,27.61386006671865
33.0625,27.60877011770727
34.6875,27.609847422924634
38.0,27.613977716585495
35.5,27.603634867350276
33.714285714285715,27.585531292995523
30.6,27.566973799374612
31.4375,27.566351241830425
33.3125,27.585916551594654
35.13333333333333,27.62008503653589
33.53333333333333,27.649227515658104
34.0,27.67390748667094
32.5,27.688429595126262
35.375,27.708964857388672
37.294117647058826,27.72592138561571
36.5625,27.7405453514491
37.25,27.75740681817948
37.21428571428572,27.764126723510156
37.5,27.768672815522752
37.75,27.77116494211006
37.375,27.76869161475694
37.4,27.756001579968043
36.13333333333333,27.73979998560454
36.8,27.73180617111615
32.214285714285715,27.713206210462374
31.526315789473685,27.71241090026541
33.21739130434783,27.728889282849398
35.26923076923077,27.741996739997127
38.27272727272727,27.746866126356892
36.0625,27.734965240094848
31.5,27.717136003202548
26.8125,27.714791307226356
32.642857142857146,27.74981052583327
36.0,27.78006998760872
37.5625,27.79549311145922
37.5625,27.812311640670675
38.2,27.817203447159887
36.16666666666666,27.817082407954178
35.42857142857143,27.81128342564223
34.625,27.80159027199042
36.07142857142857,27.796919143144315
35.733333333333334,27.792491633942923
36.13333333333333,27.782103355288694
33.4375,27.76531768583737
35.5,27.75991610143556
36.0,27.740212224650087
32.625,27.700286484942716
34.733333333333334,27.663399562939492
33.5,27.629806196421384
34.1875,27.61345311343014
35.857142857142854,27.601462664741707
35.625,27.581525971000772
30.9375,27.550876016403073
32.875,27.53346816785877
33.125,27.521210681647162
33.84615384615385,27.511675071934185
36.4375,27.515513562169577
35.42857142857143,27.518774716559314
34.86666666666667,27.515244906940033
34.3125,27.49864152828838
30.785714285714285,27.462381930924728
35.375,27.437020138555223
35.46666666666667,27.400745490270815
32.125,27.354052156755657
28.4,27.305321303504474
29.5625,27.276356078263802
30.6875,27.255050536979436
33.25,27.23965950989182
33.266666666666666,27.224146535496395
33.5,27.205287605373233
30.8,27.18251565061146
33.25,27.179271676089765
32.5625,27.168410204248033
31.5,27.1499258133899
30.5,27.137493267925606
31.25,27.12143554801065
30.4375,27.100089213440995
31.0,27.08650655326703
27.125,27.07246878431726
28.125,27.07325849835172
27.666666666666668,27.080318687353035
32.3125,27.099327028673148
34.1875,27.114488923555825
34.13333333333333,27.130769993425137
34.125,27.142081149962387
31.875,27.136297399884324
31.4375,27.124877012493968
31.9375,27.115953922513615
30.3125,27.107269215140764
28.3125,27.10408615516164
29.53333333333333,27.113286073659186
27.375,27.123104782904882
27.33333333333333,27.134596409369745
29.266666666666666,27.163158054058414
29.125,27.1876667150108
30.6875,27.21710778896592
32.5625,27.248810367407973
33.111111111111114,27.27101550338866
33.8,27.286442207938368
30.066666666666663,27.293361864356196
33.11764705882353,27.309082134017157
33.80952380952381,27.31256275623098
31.615384615384617,27.31410107522193
32.0,27.324628024196205
28.107142857142858,27.325176249735414
29.035714285714285,27.343339685272916
30.321428571428573,27.361744169232068
28.933333333333334,27.375271125226455
31.678571428571427,27.401697616801226
31.33333333333333,27.42069606773158
29.928571428571427,27.43687532018028
29.88888888888889,27.453257218531117
32.07142857142857,27.472191814014323
33.18518518518518,27.49128549303869
31.59259259259259,27.497665800656335
32.18518518518518,27.508608713213672
31.48,27.518398909259947
30.178571428571427,27.529934257787932
31.52,27.55870315208129
31.22222222222222,27.581274580224843
31.785714285714285,27.6005133102941
33.4,27.619103167132405
29.571428571428573,27.62486521555138
30.04,27.636169308777067
27.25925925925926,27.648240737722976
27.96,27.67452371419001
30.73913043478261,27.706988983976153
30.894736842105264,27.73464505414082
31.692307692307693,27.76011593269507
31.07692307692308,27.782575361582005
30.375,27.807871010654395
31.1,27.83741573925056
31.916666666666668,27.865747545137573
30.55555555555556,27.89291075571971
31.23076923076923,27.924880728248834
31.0,27.962616375799843
31.642857142857142,27.998742202093347
32.53333333333333,28.033776607264723
30.857142857142858,28.063051067623466
31.727272727272727,28.091470283835005
31.4,28.11388798329017
32.30769230769231,28.138953164455113
32.25,28.16363368025968
32.375,28.19048213849086
33.44444444444444,28.2198965687405
33.36,28.233955411008772
30.03703703703704,28.237165247241023
31.0,28.253284174838
31.24,28.27230024265672
31.130434782608692,28.29251221535556
31.48,28.316235384010533
32.18518518518518,28.33857626442667
32.44,28.35544595991941
32.22727272727273,28.369729824703466
32.214285714285715,28.37979466549665
32.541666666666664,28.381846474461124
32.81481481481482,28.377955198439448
33.26923076923077,28.372026181762944
30.55555555555556,28.350503433721777
28.83333333333333,28.326934602929306
30.703703703703702,28.315473169527873
30.96,28.299357297448807
30.6,28.276239584375055
30.92,28.25279785309476
29.77777777777778,28.225378185357602
29.666666666666668,28.198577792162872
29.571428571428573,28.172728511751355
29.96296296296296,28.144463232260744
29.75,28.111067377943236
27.74074074074074,28.07640662240283
28.428571428571427,28.04759344086987
28.6,28.015305198469438
28.5,27.980954211234785
28.925925925925927,27.950608954156618
29.07692307692308,27.91637127134378
28.40909090909091,27.879509122495794
29.33333333333333,27.842529749422663
27.5,27.800544200609824
28.5,27.768061487563482
28.04,27.73472520420467
27.57692307692308,27.696849998320694
26.55555555555556,27.653926184471974
25.51851851851852,27.612914421314404
25.814814814814813,27.57850329822625
24.82608695652174,27.54255878090599
24.53846153846154,27.512263588407293
24.384615384615383,27.483174123459623
23.727272727272727,27.454624103145118
25.64,27.43701694749209
24.814814814814813,27.411448849058896
23.115384615384617,27.37960836760095
22.925925925925927,27.35440305328783
24.545454545454547,27.337773917587164
23.73076923076923,27.318474429026306
23.0,27.298790510339693
23.51851851851852,27.287459056850608
23.92,27.273513245911648
23.53846153846154,27.25894258371815
24.296296296296298,27.24866356980263
23.346153846153847,27.2297336702856
22.24,27.214318568487972
21.76923076923077,27.20436767629827
21.73076923076923,27.193760690220277
21.73076923076923,27.180555706520913
20.666666666666668,27.169726510827825
22.25,27.16471102795344
21.53846153846154,27.15340147353792
22.57894736842105,27.144232515655258
22.82608695652174,27.140521685183803
21.42105263157895,27.132582796024884
23.6,27.132592556656846
24.294117647058822,27.12578942153121
23.63636363636364,27.105112814510548
22.454545454545453,27.074034256913343
21.61111111111111,27.042713626380806
19.869565217391305,27.003510410056517
19.75,26.967368773943154
19.20833333333333,26.937033422131023
21.20833333333333,26.902808073289687
18.9,26.857780130494213
18.63636363636364,26.814025552713776
18.53846153846154,26.768555638529552
18.25,26.722110658613047
16.9,26.681603932308576
19.416666666666668,26.650789948865633
16.444444444444443,26.620191845906575
20.041666666666668,26.59961688457677
19.90909090909091,26.57304653563479
19.05,26.53644397871593
18.55555555555556,26.49738490222291
18.166666666666668,26.452770715822204
15.833333333333334,26.412158769355703
17.5,26.38443021627065
16.083333333333332,26.357869909709546
17.857142857142858,26.339672773491902
19.8,26.31641803234578
18.05,26.28485897901172
17.285714285714285,26.23371073721436
15.55,26.182285734602257
17.318181818181817,26.148247068618584
14.0,26.10702140226144
17.142857142857142,26.082884997662713
16.85,26.064330495711545
17.217391304347824,26.035680608556888
15.238095238095235,26.004014316644792
14.095238095238097,25.96844618173237
15.052631578947368,25.944115055033524
10.0,25.915338749534317
